,Accuracy,Chroma Accuracy,Chroma False Alarm Error,Chroma Miss Error,Chroma Precision,Chroma Recall,Chroma Substitution Error,Chroma Total Error,False Alarm Error,Filename,Miss Error,Precision,Recall,Substitution Error,Total Error,accum_energy,average_precision_score,binary_accuracy,binary_crossentropy,cosine_sim,euclidean_distance,f_measure,precision,recall,roc_auc_measure,soft_accuracy
0,0.06284513805522209,0.06284513805522209,0.0034735144523012035,0.905160650043419,0.6605678233438486,0.06494231484927428,0.029897035107306787,0.9385311996030269,0.0034735144523012035,Schubert_D911-04_SC06.npy,0.905160650043419,0.6605678233438486,0.06494231484927428,0.029897035107306787,0.9385311996030269,0.07891699351838509,0.38053927251812314,0.8109989347278714,1.3628003860397626,0.4800412533666831,1.432504736137696,0.11825831592025753,0.6605678233438486,0.06494231484927428,0.7032551249800618,0.8062216203412172
1,0.02347171133298301,0.02347171133298301,0.00043896229313901934,0.974496290768623,0.9069373942470389,0.023528378912251437,0.001975330319125587,0.9769105833808875,0.00043896229313901934,Schubert_D911-14_HU33.npy,0.974496290768623,0.9069373942470389,0.023528378912251437,0.001975330319125587,0.9769105833808875,0.02947358058409584,0.38945787895088835,0.7644996409411566,2.209130303800742,0.5313126334500479,1.5421939753366738,0.04586684922129043,0.9069373942470389,0.023528378912251437,0.6511755427119019,0.7632856245428803
2,0.03772037720377204,0.03772037720377204,0.0,0.9614990084114067,0.9804618117229129,0.03774875196608083,0.0007522396225124803,0.9622512480339191,0.0,Schubert_D911-09_HU33.npy,0.9614990084114067,0.9804618117229129,0.03774875196608083,0.0007522396225124803,0.9622512480339191,0.03630149090109382,0.38041366473964366,0.7945193486254596,1.9413499703930257,0.5324353429190546,1.437502602200167,0.07269853812722243,0.9804618117229129,0.03774875196608083,0.6460896856069072,0.7928698279149045
3,0.06327199395008823,0.06327199395008823,0.0010153572788424927,0.9303211067394339,0.9012567324955116,0.06371366924736642,0.005965224013199644,0.9373016880314761,0.0010153572788424927,Schubert_D911-19_SC06.npy,0.9303211067394339,0.9012567324955116,0.06371366924736642,0.005965224013199644,0.9373016880314761,0.07384565071023201,0.4916956902794459,0.8046883212446126,1.559323286505255,0.5716536348812196,1.45745218332744,0.11901375059269796,0.9012567324955116,0.06371366924736642,0.7467148291154634,0.8026200694602904
4,0.038646031315051135,0.038646031315051135,0.0003175035152174899,0.9592688347620991,0.943646408839779,0.03873542885653377,0.0019957363813670795,0.9615820746586837,0.0003175035152174899,Schubert_D911-23_SC06.npy,0.9592688347620991,0.943646408839779,0.03873542885653377,0.0019957363813670795,0.9615820746586837,0.03490269812539558,0.46635855204482674,0.7695778558722721,2.0413463852343257,0.5575085224730131,1.5724278665225817,0.07441617288253746,0.943646408839779,0.03873542885653377,0.7370431009093452,0.7674744764210797
5,0.04086054010479645,0.04086054010479645,0.0009219422249539029,0.9427883630403606,0.7145374449339207,0.04153861913542307,0.01567301782421635,0.9593833230895308,0.0009219422249539029,Schubert_D911-17_SC06.npy,0.9427883630403606,0.7145374449339207,0.04153861913542307,0.01567301782421635,0.9593833230895308,0.05369724425796551,0.4464075057640831,0.8066760094239988,1.400813011252968,0.5109920875888264,1.3431844260866619,0.07851299675686141,0.7145374449339207,0.04153861913542307,0.7451735656551133,0.8057181957102617
6,0.048818997094859165,0.048818997094859165,0.002099503753658226,0.945540145056623,0.8695163104611924,0.04917928489629724,0.005280570047079781,0.952920218857361,0.002099503753658226,Schubert_D911-12_HU33.npy,0.945540145056623,0.8695163104611924,0.04917928489629724,0.005280570047079781,0.952920218857361,0.05197362885639758,0.3930628949075143,0.8159701857282502,1.6551887377440861,0.505020050869409,1.3779270542214421,0.09309327392063589,0.8695163104611924,0.04917928489629724,0.6716210306059008,0.8140075968502782
7,0.04894057216237426,0.04894057216237426,0.001522180342128153,0.9357784865178312,0.7563395810363837,0.049724557842853,0.014496955639315743,0.9517976224992751,0.001522180342128153,Schubert_D911-05_SC06.npy,0.9357784865178312,0.7563395810363837,0.049724557842853,0.014496955639315743,0.9517976224992751,0.05068282973467253,0.3471327440857242,0.8217685437723943,1.5020066663356497,0.45939313215046973,1.3776907371385583,0.09331428960076174,0.7563395810363837,0.049724557842853,0.6619678968185123,0.8184874773158353
8,0.04823693277618943,0.04823693277618943,0.0,0.948216255976462,0.9346590909090909,0.04840014711290916,0.0033835969106289078,0.9515998528870908,0.0,Schubert_D911-13_HU33.npy,0.948216255976462,0.9346590909090909,0.04840014711290916,0.0033835969106289078,0.9515998528870908,0.04947726965580646,0.5470108792282046,0.7662742132930078,1.8611086222700655,0.6381450816325465,1.5554230532846827,0.09203440800055947,0.9346590909090909,0.04840014711290916,0.7628306179894984,0.7655211201774784
9,0.033184291332220006,0.033184291332220006,0.0012987012987012987,0.963474025974026,0.8812589413447782,0.03333333333333333,0.0031926406926406927,0.9679653679653679,0.0012987012987012987,Schubert_D911-14_SC06.npy,0.963474025974026,0.8812589413447782,0.03333333333333333,0.0031926406926406927,0.9679653679653679,0.0383418153302806,0.41986354591740727,0.767477715588723,2.076689331730781,0.5124564271117704,1.5385735251493655,0.06423692580426509,0.8812589413447782,0.03333333333333333,0.6777559171502726,0.765655980892912
10,0.03634357182269634,0.03634357182269634,0.0002584074716674665,0.9602421647163055,0.9114391143911439,0.03647236885820813,0.0032854664254863596,0.9637860386134594,0.0002584074716674665,Schubert_D911-11_HU33.npy,0.9602421647163055,0.9114391143911439,0.03647236885820813,0.0032854664254863596,0.9637860386134594,0.03847319405722946,0.4185380456477473,0.8009043927648579,1.814239721547212,0.5042553411769579,1.4665138883788071,0.07013807546232208,0.9114391143911439,0.03647236885820813,0.6987104434964014,0.7996863931791733
